x y
1 0
382.3906 1040.2385
374.7705 1049.0997
371.2327 1057.9609
372.0491 1065.7145
377.7641 1068.299
382.3906 1066.8221
388.1057 1070.8835
391.6436 1071.9911
395.4536 1078.2678
392.7321 1079.7447
388.9221 1082.3292
388.1057 1094.8825
394.6372 1103.7437
397.3586 1111.4973
400.0801 1116.6663
405.7951 1116.6663
415.3202 1115.1894
417.2252 1111.4973
418.8581 1108.9128
426.4782 1106.3282
426.4782 1103.7437
426.4782 1098.9439
428.3832 1096.3594
430.2882 1088.6059
432.1932 1082.3292
431.1047 1076.0525
429.1996 1069.4066
428.3832 1066.8221
425.6617 1069.4066
424.5732 1066.8221
425.6617 1063.1299
424.5732 1057.9609
422.6681 1054.2687
418.8581 1052.7919
417.2252 1052.7919
414.2316 1054.2687
410.4216 1055.3764
407.7001 1056.8533
406.8837 1059.4378
403.0737 1056.8533
401.9851 1052.7919
401.9851 1049.0997
404.9787 1047.9921
406.8837 1042.823
405.7951 1039.1309
403.0737 1033.9618
399.2636 1037.654
397.3586 1043.9307
396.5422 1049.0997
392.7321 1055.3764
390.0107 1055.3764
387.0171 1051.6842
387.0171 1046.5152
388.9221 1041.3462
385.1121 1036.5464
381.302 1040.2385
381.302 1041.3462
