x y
1 0
213.146 143.2
213.6527 143.6799
214.023 143.5513
214.0912 143.7741
214.5297 143.7141
214.9 143.9027
214.6077 144.1597
214.3153 144.0997
213.984 144.4511
213.8768 145.0252
213.8768 145.4108
213.9061 146.0535
213.6917 146.5419
213.2922 146.8589
213.146 147.6644
212.8147 147.9815
212.4444 148.11
212.2982 147.7244
212.5613 147.3388
212.2690 147.1503
212.2690 146.7990
212.5223 146.5076
212.4444 146.2848
212.2690 145.9935
212.4444 145.7364
212.6295 145.6679
212.8147 145.4108
212.5905 145.188
212.23 144.8966
212.23 144.6739
212.3762 144.3825
212.5223 144.0312
212.8829 143.9369
212.8829 143.6456
212.9998 143.3885
213.146 143.2

