x y
2 0
166.7673 784.2552
166.7673 785.7783
166.9502 787.1221
167.2702 787.6148
167.9559 787.9284
169.0073 787.9284
170.3786 787.4357
171.2472 787.1221
172.6186 786.5846
173.1214 786.4502
174.31 786.0918
175.3613 786.0918
176.367 786.4502
177.7384 786.4502
178.927 786.4502
180.8469 785.7783
182.3554 785.5991
183.5897 785.1063
185.4639 784.9272
185.7839 784.4344
185.4639 783.5833
183.9097 783.5833
183.0411 783.4041
181.5326 783.225
180.2983 783.0906
179.1098 783.225
178.607 783.225
177.7384 783.225
176.7327 783.5833
175.8642 783.8969
174.4928 783.8969
173.1214 783.8969
171.75 783.7625
170.1958 783.4041
169.1901 783.5833
167.9559 783.7625
166.7673 784.2552
