x y
1 0
73.1085 571.6028
71.8025 569.6564
69.606 568.2998
68.7156 568.2998
67.3502 567.4151
66.9347 567.0022
66.0442 565.2327
66.0442 563.8761
64.6789 561.2219
62.898 558.1548
62.0075 557.2701
61.592 556.3854
61.1171 554.6159
61.1171 553.7312
61.1171 551.9617
61.1171 550.6051
60.7015 548.4227
59.3361 546.6533
58.4457 545.2967
58.0301 544.4119
57.1397 543.1143
55.7743 542.2296
54.8839 540.4601
53.9934 538.2188
53.9934 535.1517
52.6874 535.1517
50.0161 536.0364
49.5412 536.0364
48.6507 536.9212
47.3447 536.0364
46.8698 534.6799
45.5638 533.7951
44.6733 533.7951
43.308 533.7951
41.5271 532.9104
39.7462 532.9104
37.9653 532.9104
36.6593 535.1517
35.2939 535.1517
33.513 534.6799
33.0974 532.4975
32.6225 531.6128
29.9512 531.1409
29.5356 528.9586
28.6452 527.1891
28.6452 525.8325
31.3165 525.4196
33.0974 525.4196
33.513 524.5349
34.4034 524.063
34.8784 523.6502
37.0748 523.6502
38.4402 524.063
38.4402 523.1783
40.2211 521.8807
40.6366 521.8807
42.002 521.8807
41.5271 520.1112
40.6366 519.2265
39.3306 517.8699
39.3306 516.9851
38.8557 516.1004
37.5497 515.6875
35.7688 513.9181
34.8784 513.0333
33.9879 513.0333
31.3165 513.0333
29.5356 513.0333
27.7547 513.9181
27.2798 514.3309
25.4989 513.9181
21.9371 511.6767
20.6311 509.9073
20.1562 509.0225
20.1562 508.6097
19.7406 507.2531
18.8502 506.3683
16.1788 505.9554
15.2884 505.4836
13.5075 504.5989
12.1421 504.186
10.3612 504.186
9.4707 504.186
8.1647 501.9446
9.4707 501.5318
12.1421 501.9446
14.8135 501.9446
16.1788 501.9446
16.5944 500.1752
17.9597 499.2904
20.1562 497.9928
20.6311 497.521
20.6311 495.7515
21.5215 495.3386
23.718 494.4539
24.6085 492.6844
26.3894 492.2126
26.8643 490.915
28.1703 489.5584
29.5356 488.6736
31.7321 488.2607
32.6225 487.7889
33.513 486.9042
34.8784 486.4913
37.0748 484.7218
36.1843 483.8371
35.2939 483.8371
33.9879 483.3652
33.9879 480.711
33.9879 478.5287
34.8784 476.2873
35.7688 475.4026
37.5497 474.9897
39.7462 475.4026
41.1115 475.4026
43.7829 475.8745
45.0889 474.5179
46.8698 473.6331
47.3447 472.7484
47.7602 470.9789
48.2352 470.0942
50.9065 468.7966
52.6874 467.9118
53.5779 467.0271
56.6648 467.0271
58.4457 466.1424
59.3361 466.5552
60.7015 466.5552
62.0075 466.5552
64.2633 464.7858
66.4598 464.7858
68.2407 464.7858
70.4965 467.9118
70.0216 470.0942
72.2774 470.9789
72.8117 470.684
72.2774 469.6813
72.5149 468.0888
73.1679 467.0271
74.4739 467.0271
74.9488 468.3247
74.4739 470.566
74.9488 472.7484
74.9488 474.5179
77.1452 474.9897
79.8166 475.4026
81.1819 476.7592
81.5975 479.4134
81.5975 481.5957
79.8166 485.1347
79.401 487.376
78.5106 488.6736
81.5975 490.0302
83.3784 490.4431
84.7438 492.2126
85.1593 492.6844
