x y
1 0
455.5296 1199.8278
455.5296 1202.5898
455.7258 1204.9572
456.5105 1206.9301
456.7067 1209.6921
456.1181 1211.8623
456.9028 1214.0324
457.6875 1215.6107
458.8646 1217.5836
459.8454 1218.57
459.8454 1216.9917
460.2378 1214.6243
461.2186 1215.808
461.8072 1216.9917
463.1804 1217.3863
464.9459 1216.7944
466.3191 1215.6107
465.5344 1214.6243
465.1421 1213.2433
465.5344 1212.0595
464.1612 1211.665
463.5727 1209.8894
462.3957 1208.7057
461.611 1207.9165
462.9842 1206.9301
462.3957 1205.5491
461.8072 1204.3654
461.4148 1202.3925
462.3957 1201.9979
462.5918 1200.8142
461.611 1199.6305
460.4339 1198.2495
458.8646 1198.2495
458.276 1199.8278
456.5105 1199.8278
455.7258 1201.0115
455.5296 1199.8278
