x y
1 0
195.1459 649.3051
196.6849 648.653
198.4669 647.7562
199.682 646.5333
201.5450 644.9843
202.1120 643.5168
203.0841 642.294
203.0841 640.4189
203.3271 638.8699
203.0841 637.9731
203.3271 636.7503
202.7601 635.2013
201.5450 633.9784
202.7601 633.4077
204.5421 632.511
204.8661 630.6359
205.7571 628.8423
206.4052 626.3966
206.0812 624.5215
205.7571 622.7279
205.7571 620.2822
205.1901 618.7332
204.2991 617.8364
202.4361 617.8364
200.897 617.8364
199.682 617.1842
198.2239 617.5103
196.0369 617.8364
194.5788 619.0593
193.0398 619.63
192.1488 620.5267
190.2857 623.6247
189.9617 625.7444
189.7187 627.6194
189.3947 628.8423
189.3947 630.3098
190.2857 632.7555
189.3947 634.3045
188.1797 635.8535
187.5317 637.9731
186.3166 640.4189
186.9646 642.294
188.1797 644.4136
189.0707 646.2072
190.9337 646.5333
193.0398 647.43
193.6068 648.653
194.2548 649.6312
195.1459 649.3051

