x y
1 0
200.956 674.918
201.624 674.684
201.958 674.384
202.593 674.350
203.194 673.482
205.030 671.479
205.798 670.577
206.433 670.343
207.034 669.709
207.501 669.675
207.802 668.841
206.633 667.906
206.867 667.405
207.969 667.271
208.470 667.071
208.503 665.000
209.004 664.733
209.739 665.201
210.573 665.434
210.707 663.398
210.640 662.229
210.740 661.294
211.275 659.925
211.308 658.723
211.842 657.153
211.575 656.485
210.406 656.151
209.906 655.617
210.072 655.183
211.141 654.114
211.475 653.246
211.542 652.712
211.275 652.679
211.241 652.345
210.640 652.278
209.972 651.710
208.670 652.979
208.670 653.447
208.269 653.881
208.369 654.215
208.002 654.649
208.002 656.118
207.535 656.285
207.234 656.619
207.101 657.020
206.733 656.953
206.166 657.454
205.832 658.355
204.563 657.520
204.463 658.389
204.162 658.823
204.229 659.090
203.995 659.324
204.262 660.158
204.362 660.860
204.162 661.728
203.828 661.828
203.494 661.027
203.628 661.895
203.327 661.928
203.594 664.700
204.229 665.034
204.296 665.535
203.194 666.470
202.593 666.036
201.724 666.536
200.890 668.072
200.322 668.340
199.554 670.176
199.187 670.276
199.187 671.913
198.786 672.213
199.320 672.747
199.487 673.215
200.389 673.616
200.689 674.250
