x y
1 0
89.70658 9.964107
89.22345 10.36887
88.99915 10.77364
89.05091 11.12781
89.41325 11.24586
89.70658 11.17840
90.06893 11.36392
90.29324 11.41451
90.5348 11.70122
90.36225 11.76868
90.12069 11.88674
90.06893 12.46016
90.48304 12.86492
90.65558 13.21909
90.82813 13.45520
91.19047 13.45520
91.79438 13.38774
91.91516 13.21909
92.0187 13.10103
92.50182 12.98298
92.50182 12.86492
92.50182 12.64567
92.6226 12.52762
92.74338 12.17345
92.86416 11.88674
92.79515 11.60003
92.67436 11.29646
92.6226 11.17840
92.45005 11.29646
92.38104 11.17840
92.45005 11.00975
92.38104 10.77364
92.26025 10.60498
92.0187 10.53752
91.91516 10.53752
91.72536 10.60498
91.4838 10.65558
91.31125 10.72304
91.2595 10.84110
91.01793 10.72304
90.9489 10.53752
90.9489 10.36887
91.1387 10.31828
91.2595 10.08216
91.19047 9.91351
91.01793 9.677398
90.77636 9.84605
90.65558 10.13276
90.60382 10.36887
90.36225 10.65558
90.18971 10.65558
89.99991 10.48693
89.99991 10.25082
90.12069 10.01470
89.87913 9.795455
89.63756 9.964107
89.70658 9.964107

