x y
3 0
482.9466 419.4856
482.1671 418.8694
481.9333 417.8625
482.1671 415.7368
482.4008 414.6739
482.4008 413.2195
481.5243 412.3804
481.2906 411.5414
481.0568 410.4785
481.2906 409.4716
481.2906 408.4088
480.1803 407.7934
478.8947 406.7306
478.2519 405.0524
478.2519 403.7658
478.661 403.1505
478.8947 401.4723
478.8947 401.0808
478.8947 400.0179
479.1285 398.3398
479.3038 396.6616
478.2519 395.8225
477.3754 394.7597
476.6742 393.9206
475.6223 393.529
474.9211 391.6271
474.9211 391.1796
475.3886 389.5014
476.2651 389.1098
476.2651 387.8233
475.7977 386.9842
476.9079 385.7535
476.9079 384.6907
476.9079 384.4669
475.7977 383.8516
475.7977 382.3972
476.0314 381.7819
477.1417 380.719
477.7845 380.2715
478.4272 378.2018
478.4272 376.9152
478.4272 376.0761
477.5507 375.0692
475.7977 374.3979
476.0314 373.1673
476.6742 372.5519
477.3754 371.2653
478.2519 370.0347
476.6742 368.7481
476.4989 367.909
476.9079 365.6155
477.1417 364.7764
477.7845 364.1611
477.7845 363.4898
477.5507 362.8745
476.2651 362.4829
475.3886 361.4201
475.6223 360.581
475.7977 359.1266
476.2651 358.4553
476.2651 357.2247
475.1549 355.5465
474.9211 355.3227
474.2783 354.4837
473.8693 353.0292
473.6356 351.9664
473.6356 351.5748
473.6356 350.7358
473.1681 350.2882
472.2915 349.6729
471.2397 349.4492
470.7722 348.3863
470.5385 347.1557
470.3632 346.0928
469.8957 346.7082
468.3764 347.771
467.9089 346.7082
467.9089 345.8691
466.3896 345.03
466.1558 344.4147
466.3896 343.5756
466.3896 342.7365
465.2793 342.3449
465.104 342.5127
463.5263 342.5127
463.351 341.5058
463.5263 340.6667
463.351 340.2192
462.8835 339.6039
460.8967 339.8277
460.7214 339.8277
459.1436 339.8277
457.8581 338.5411
456.9815 338.1495
456.514 337.3104
455.8713 336.4713
455.4622 336.0238
453.8845 334.961
452.8326 334.7932
451.9561 334.5694
451.0796 334.5694
449.5018 334.3457
448.45 333.7303
447.5735 333.2828
447.5735 332.6675
446.6969 332.4437
445.9957 331.4368
444.7101 330.9893
444.0674 329.9265
442.7233 329.0874
441.4378 328.6958
439.6847 328.4721
438.8082 327.4092
438.5744 327.2414
438.3407 326.7939
