x y
2 0
230.7196 920.4758
232.5938 920.2966
233.7824 919.6247
234.8338 919.4903
235.5195 918.8183
236.8908 918.6392
237.7594 917.9673
238.7651 916.937
239.8165 916.6234
240.3193 916.1307
241.325 915.2796
242.3764 914.2493
243.3821 913.7566
244.2506 912.9055
245.4391 912.0992
245.9877 911.2481
246.8105 910.397
248.0448 909.725
248.7305 909.4115
249.5533 908.5604
250.4218 907.7093
250.6047 906.7238
250.7875 905.5143
251.1075 904.0361
251.1075 903.185
251.1075 902.0204
250.4218 902.3339
249.7361 902.8267
249.4162 904.3497
249.2333 905.2008
248.8676 906.3654
248.1819 907.2165
247.3591 907.5301
246.4905 908.202
245.622 908.8739
244.9363 909.725
243.9306 910.7553
243.0621 911.5616
242.0107 912.2335
241.1878 912.5919
240.6393 912.9055
239.6336 913.9357
238.7651 914.7868
237.8965 915.4588
236.5251 916.1307
235.5195 916.4442
234.8338 917.1162
234.1481 917.6089
232.7767 918.46
231.5881 918.9527
230.5368 919.6247
230.7196 920.4758
