x y
144.0335 698.2203
143.7905 696.1006
142.5754 694.8777
141.9274 693.6548
140.3884 692.758
140.3884 690.883
140.1454 689.4155
140.1454 687.5405
138.6063 687.2144
137.3913 685.9915
135.2852 685.4208
135.2852 687.8666
135.8523 689.9862
135.8523 691.5352
136.1763 693.981
138.2823 694.307
138.9303 694.8777
139.8214 695.5299
141.3604 695.7745
141.3604 696.7528
142.2514 697.6496
143.4665 697.9757
