x y
2 0
233.6452 804.592
234.3309 805.7567
235.5195 807.2797
237.2108 808.6235
237.7594 810.2809
238.9479 811.4456
238.9479 812.7894
239.8165 814.1333
240.6393 814.6708
241.6907 815.4771
242.5592 816.149
243.7478 817.4929
244.9363 819.1951
245.4391 820.1805
246.8105 821.39
247.8619 822.3755
249.2333 824.0777
249.7361 825.2423
250.239 826.5862
250.7875 829.0947
251.7932 829.7666
252.8446 830.7969
254.0332 831.9615
254.3531 832.6335
255.0388 833.7981
255.9074 835.5003
257.0959 836.665
257.9645 836.8442
257.9645 835.3211
257.6445 834.1565
256.9588 832.8126
256.7759 831.7824
256.4102 830.125
255.9074 829.2739
255.5874 828.7811
254.216 828.1092
253.8503 827.5717
253.5303 827.0789
252.6618 826.407
252.1589 825.7351
251.6104 825.2423
251.6104 824.884
251.1075 824.2121
250.6047 823.4058
250.239 822.5547
250.1018 822.3755
249.4162 821.39
249.0505 820.3597
248.7305 819.867
248.0448 819.1951
247.1762 818.7023
246.6734 818.0304
246.4905 817.0001
245.4391 816.3282
245.4391 816.0146
244.6163 815.4771
244.4335 814.6708
243.5649 814.3125
242.5592 813.4614
242.0107 812.4759
241.1878 811.4456
240.8221 810.9529
239.8165 810.1018
239.4508 809.4298
238.5822 808.4444
238.0794 807.5933
237.0737 806.7422
236.5251 805.7567
235.8394 804.9056
234.4681 804.592
233.6452 804.592
