x y
294.4545 69.66102
293.5635 66.97069
293.2395 65.0956
292.9965 62.97595
294.2115 60.8563
292.3485 60.2041
290.5664 59.87799
289.5944 58.41054
289.3514 55.96478
290.2424 54.0897
292.6725 53.19293
294.2115 53.19293
293.2395 51.64395
292.6725 49.52429
292.0245 47.97532
289.5944 47.40464
287.4884 49.52429
287.1643 52.29615
284.4913 53.51903
285.0583 52.54073
286.2733 51.31785
286.5973 49.85039
287.4884 48.30142
287.4884 46.42634
285.9493 44.95888
283.5192 43.0838
282.9522 41.53483
282.0612 39.74127
281.7372 37.62162
281.7372 35.74654
281.7372 34.52366
279.3071 34.19756
278.9831 33.30078
277.4441 32.40400
275.338 33.95298
273.799 34.84976
275.338 36.96941
274.771 39.41517
273.556 39.41517
274.123 38.19229
274.123 36.64331
272.9080 34.84976
272.0169 33.95298
269.2629 34.19756
267.7238 36.07264
266.2658 37.62162
267.4808 40.06737
265.9418 41.29025
268.0478 43.0838
266.5088 42.18703
264.7267 43.0838
262.6207 43.40990
261.0816 44.30668
262.2967 46.75244
261.0816 44.63278
258.9756 44.63278
257.7605 43.98058
255.8975 43.40990
254.1155 43.73601
252.2524 44.30668
254.6825 45.20346
252.9004 45.85566
251.6854 46.18176
250.4704 46.42634
249.8223 48.30142
249.8223 50.42107
247.7163 51.07327
245.2862 51.07327
244.3952 54.0897
244.0712 56.20936
244.3952 57.75834
248.0403 61.10087
245.2862 59.87799
244.0712 62.32375
243.7472 59.30732
243.1802 58.08444
241.3171 58.08444
242.8561 58.08444
242.8561 56.20936
243.7472 54.41581
244.0712 52.54073
241.3171 50.42107
242.5321 48.87209
240.4261 48.62752
237.672 50.09497
235.5659 50.09497
233.4599 50.09497
231.2728 50.09497
229.4908 50.74717
228.2758 50.42107
227.0607 49.52429
226.6557 49.85039
225.4407 49.19819
223.9826 48.87209
222.7676 47.97532
220.9046 48.30142
218.4745 48.30142
216.3684 47.97532
214.5054 48.30142
213.6144 50.74717
213.6144 53.51903
211.8323 55.31258
210.8603 54.98648
210.8603 53.51903
212.0753 52.29615
212.3993 51.07327
212.3993 49.52429
211.5083 48.30142
209.9693 47.97532
209.4022 50.09497
207.5392 50.09497
206.3242 49.52429
204.7851 48.62752
204.2181 47.07854
203.0031 45.85566
201.7880 43.73601
202.1120 41.86093
202.1120 40.06737
201.4640 38.19229
199.925 37.62162
196.9279 38.19229
194.4978 36.96941
193.6068 36.07264
192.6348 35.42044
191.4198 35.17586
189.9617 35.17586
188.4227 32.97468
186.8836 31.18113
185.9926 29.06147
