x y
1 0
128.5621 761.4023
129.2101 759.2826
128.5621 757.4075
126.78 756.1847
125.5650 755.2879
125.5650 754.065
124.3499 753.7389
124.0259 751.6193
121.5959 750.967
120.7048 749.4996
119.1658 748.5213
117.6268 748.5213
116.7357 749.1735
115.8447 750.0703
114.6297 750.3964
113.9817 748.2767
112.4426 748.5213
112.4426 750.967
114.3057 752.19
116.0877 752.516
116.7357 753.1682
117.6268 754.6357
119.1658 755.614
120.3808 756.5108
120.7048 757.7336
121.9199 758.6304
123.1349 758.9565
123.7019 759.5272
124.3499 760.1794
125.8080 760.7501
127.0230 761.0762
128.5621 761.4023
