x y
247.3923 502.3152
247.3923 499.5434
246.8253 497.7498
246.1772 496.2008
245.6102 495.304
245.2862 494.0812
245.2862 491.88
246.1772 491.3093
247.0683 490.4125
248.9313 489.4342
249.8223 488.5375
248.9313 486.4178
247.7163 485.521
246.8253 483.6459
245.8532 482.097
244.6382 480.3034
244.6382 479.4066
244.6382 477.5316
243.7472 476.3087
242.8561 475.4119
241.9651 475.0858
240.7501 475.0858
239.2110 474.189
239.5351 472.3139
238.5630 471.7433
237.672 470.8465
236.781 470.5204
235.2419 470.5204
234.3509 469.2975
234.0269 467.7485
232.8119 467.1779
231.9209 467.1779
231.2728 466.5257
230.0578 465.955
229.8148 464.406
228.8428 463.5092
227.9517 464.406
226.7367 464.406
226.1697 463.7538
225.5217 464.0799
225.1977 465.3028
223.9826 465.955
222.7676 465.6289
220.3375 464.406
218.8795 463.7538
217.3405 463.5092
215.8014 462.2863
214.9104 462.5309
215.2344 464.7321
216.1254 464.9767
217.3405 465.6289
219.1225 466.1996
220.3375 468.0746
220.0945 469.2975
220.9856 469.6236
222.2006 470.8465
222.2006 472.0694
221.8766 474.189
221.3096 475.738
221.3096 476.9609
222.7676 477.2055
223.9826 479.0805
223.9826 481.2002
224.6307 482.097
226.7367 482.097
227.6277 483.0753
229.4908 484.5427
231.0298 487.3146
231.0298 488.8636
231.2728 490.0864
231.9209 491.3093
232.2449 492.8583
232.4879 494.6518
233.4599 494.6518
234.9179 495.304
236.1330 496.7715
236.4570 497.4237
237.348 497.9944
238.8870 498.9727
239.5351 499.2173
240.7501 500.1956
241.9651 500.4401
242.2081 500.7662
244.0712 501.663
245.2862 501.663
246.1772 501.663
246.5012 501.663
