x y
1 0
73.07556 804.4476
73.31856 802.654
76.07264 801.4311
77.61168 799.556
75.18162 798.3332
73.31856 797.4364
70.8885 796.2135
69.67347 794.3385
68.21543 794.6646
67.2434 793.1156
67.0004 791.6481
66.67639 789.2024
66.35238 787.3273
64.81333 788.8763
63.03129 790.996
62.38327 792.871
63.3553 795.5613
65.78536 797.4364
67.0004 799.8822
67.56741 802.654
69.43046 802.8986
71.53652 803.8769
71.53652 806.8933
72.75155 807.5455
73.07556 805.6705
73.07556 804.4476
