x y
226.4127 971.3297
228.8428 970.759
230.7058 971.085
231.9209 970.759
233.1359 970.4329
233.7029 969.8622
234.3509 969.8622
234.9179 969.536
235.8900 967.661
236.4570 967.4164
236.4570 966.4381
237.348 965.5414
237.348 964.3185
237.996 963.7478
238.3200 962.525
237.996 961.302
237.105 960.976
237.105 960.3237
238.8870 960.976
239.2110 962.7695
239.2110 964.3185
238.5630 964.9707
238.5630 966.1936
238.8870 966.7642
239.7781 967.4164
239.5351 968.8839
240.1021 968.3132
240.1021 967.0903
240.9931 966.1936
241.3171 965.5414
241.9651 964.6446
243.4232 964.3185
244.0712 963.9924
244.6382 963.4217
244.9622 962.7695
245.8532 962.525
245.8532 961.5466
245.2862 960.6499
244.9622 960.3237
244.3952 959.427
244.0712 958.8563
242.8561 957.6334
242.8561 956.9812
241.9651 956.0844
241.9651 955.1877
241.3171 954.2094
240.9931 953.3126
240.1021 951.7636
240.7501 951.7636
241.6411 953.6387
242.5321 953.9648
243.1802 954.8616
244.0712 955.1877
244.6382 955.7583
244.9622 957.6334
244.9622 958.204
245.8532 958.8563
247.0683 959.427
248.0403 959.427
248.2833 959.753
249.2553 960.6499
248.9313 962.1988
249.4983 963.4217
249.8223 964.6446
250.4704 965.5414
252.2524 965.8675
253.4674 965.8675
254.3585 965.2153
255.5735 964.6446
257.1125 963.7478
258.0036 963.4217
258.6516 962.1988
258.6516 960.976
259.8666 960.3237
259.8666 959.427
259.5426 958.204
258.9756 957.878
258.6516 957.6334
258.0036 956.6551
257.4365 955.7583
257.1125 954.5355
257.4365 953.6387
256.7885 952.742
256.2215 951.193
255.5735 950.2962
257.4365 951.519
257.4365 952.9865
258.0036 953.9648
258.3276 954.8616
258.9756 956.0844
259.5426 956.6551
260.7576 957.6334
261.6487 959.1009
262.2967 959.753
262.6207 960.3237
262.8637 960.6499
263.1877 961.5466
263.8357 962.525
264.7267 962.7695
264.4027 961.8727
265.2938 961.5466
265.9418 960.976
267.4808 960.976
267.7238 960.6499
268.3718 959.753
269.5869 958.8563
270.4779 957.878
271.1259 959.753
271.1259 961.5466
271.6929 961.8727
271.6929 962.7695
272.9080 962.525
273.556 961.5466
274.771 961.8727
275.014 962.7695
275.6620 963.7478
276.2290 963.9924
277.2011 963.9924
278.6591 963.4217
278.6591 962.525
278.9831 962.7695
279.8741 963.4217
279.8741 964.3185
280.5222 964.6446
281.0892 965.2153
281.4132 966.4381
282.0612 966.7642
282.3042 967.4164
282.9522 966.7642
282.9522 966.1936
282.9522 965.5414
283.2762 964.6446
284.4913 964.3185
285.7063 963.9924
286.9213 963.7478
287.1643 963.4217
289.0274 962.7695
290.5664 962.525
292.6725 962.525
292.9965 963.0956
293.2395 963.4217
294.2115 963.9924
295.4266 963.9924
296.3176 963.4217
297.2086 964.3185
298.0996 964.9707
298.4236 965.8675
299.6387 966.1936
300.2867 966.4381
301.1777 967.0903
301.7447 967.4164
302.7168 967.661
303.9318 968.6393
304.8228 968.6393
305.3898 969.21
306.9289 969.21
308.4679 969.21
308.7919 968.8839
309.0349 968.3132
310.0070 967.9871
310.898 967.0903
310.898 966.4381
312.113 966.4381
312.437 967.0903
313.0040 967.4164
313.8951 967.4164
315.4341 967.4164
316.0821 967.0903
316.9732 966.4381
318.1882 966.1936
319.7272 966.1936
320.2942 966.4381
320.6182 966.7642
320.9423 967.9871
319.9702 968.6393
319.4032 968.8839
318.7552 969.536
318.5122 970.4329
317.8642 971.085
317.8642 971.9819
318.5122 973.5308
319.0792 973.5308
319.9702 973.7754
320.9423 973.7754
320.9423 973.2047
321.5093 972.5525
321.5093 971.9819
322.1573 971.085
323.0483 971.085
323.6153 971.9819
325.8024 971.9819
327.9084 972.5525
329.1235 972.5525
330.3385 972.308
331.5535 972.308
331.8776 971.085
333.0926 970.4329
334.5506 970.759
335.7657 970.759
336.7377 970.759
338.8437 971.3297
340.3828 971.6558
340.0588 969.21
339.1677 968.6393
