x y
1 0
86.96311 16.23796
87.32545 15.78260
87.37722 15.42843
87.32545 15.02367
87.20467 14.66950
87.498 14.21414
87.37722 13.85997
87.03213 14.21414
86.91135 14.43339
86.49724 14.55144
86.30744 14.66950
86.18665 14.90561
86.42822 14.97307
86.42822 15.19232
86.79056 15.37784
86.66978 15.71514
86.66978 16.01871
86.84233 16.01871
86.96311 16.23796
