x y
1 0
360.3857 1038.0529
360.9742 1038.4475
362.1513 1040.0258
363.9168 1041.0122
364.3092 1041.8014
365.0939 1043.1824
364.5053 1044.9579
366.0747 1046.3389
367.2518 1046.1417
368.0365 1047.1281
369.6058 1047.3254
370.3905 1045.1552
369.0173 1043.9715
369.4097 1043.7742
370.7829 1043.5769
371.7637 1045.7471
374.1178 1047.3254
374.5102 1048.1145
376.2757 1048.5091
377.0604 1046.5362
377.6489 1044.5634
378.0413 1044.1688
375.8834 1043.1824
374.7063 1043.9715
373.137 1042.1959
372.3523 1041.0122
371.9599 1040.2231
371.9599 1038.6448
371.5676 1037.8556
369.9982 1037.4611
369.4097 1039.0393
368.0365 1038.8421
367.6441 1037.6583
365.8786 1038.2502
365.0939 1039.2366
363.5245 1038.2502
362.7398 1036.8692
361.9551 1034.8963
361.5628 1033.1208
360.1895 1033.318
359.2087 1035.0936
359.2087 1037.2638
360.3857 1038.0529
