x y
152.3767 964.074
154.2398 962.6065
156.3458 960.7314
156.3458 958.2856
156.3458 956.492
156.6698 955.5138
157.2368 954.0463
157.5608 952.1712
156.3458 951.2745
156.0218 949.7255
155.1308 948.1765
154.8068 946.383
155.4548 944.2633
155.4548 942.3882
152.3767 940.8392
151.8097 939.0457
150.2706 937.8228
149.3796 936.6
148.4886 935.9477
147.5166 934.4803
147.2736 933.2574
145.4105 932.6052
146.9496 931.3823
148.4886 930.4855
149.7036 930.1594
151.8097 930.8116
153.3487 932.0345
154.5638 932.9313
156.0218 933.502
156.9938 934.7248
158.7759 935.051
157.8849 933.828
156.9938 931.7084
156.9938 930.4855
155.4548 928.6104
153.3487 928.0398
152.7007 926.4908
150.9187 925.594
149.7036 926.8169
149.0556 928.0398
147.5166 928.6104
146.0585 928.0398
143.8715 927.7137
143.3045 928.3659
143.3045 925.594
143.6285 922.2515
142.0894 921.2732
139.9834 921.2732
139.3353 919.8057
138.4443 918.5829
136.0143 918.5829
134.1512 918.5829
132.3692 918.8274
131.1541 918.5829
129.6151 917.9306
128.4001 917.6045
129.0481 916.7078
131.4781 916.7078
132.9362 917.36
135.1232 917.36
137.7963 917.6045
139.9834 918.2567
141.4414 917.9306
142.4134 916.3817
142.6564 914.5881
143.3045 912.713
142.0894 912.1424
140.2264 911.8163
141.4414 911.2456
142.9804 910.9195
143.3045 909.0444
142.0894 907.8215
140.2264 907.2508
137.5533 908.1476
135.6903 909.0444
134.4752 909.6966
132.6932 909.3705
132.3692 908.7998
133.5842 908.4737
135.1232 908.4737
136.0143 907.2508
137.5533 906.5986
137.5533 905.1312
137.2293 903.5822
136.5813 902.6854
136.5813 901.1365
135.3662 900.2397
134.4752 899.9136
132.9362 900.4843
132.6932 901.7071
131.4781 901.7071
132.3692 900.8104
131.7211 899.5875
130.8301 898.6907
128.4001 899.9136
128.0760 900.4843
127.8330 901.7071
127.5090 902.93
127.1850 903.5822
125.97 902.6854
126.294 901.1365
127.5090 900.4843
126.618 899.2614
124.7550 899.2614
124.1879 901.7071
124.1879 903.2561
123.5399 904.8051
123.5399 906.5986
123.2159 907.8215
123.2159 909.3705
124.7550 910.5934
125.4030 911.2456
125.97 912.4685
127.1850 912.713
129.0481 912.713
129.6151 914.9142
127.8330 915.1588
126.861 914.262
125.6460 914.262
125.4030 913.3652
124.4309 912.713
124.1879 911.8163
122.9729 911.2456
122.6489 910.0227
121.7579 909.0444
120.7858 908.1476
120.5428 906.9247
121.1099 905.7019
122.0009 904.1529
122.0009 902.6854
123.2159 901.4626
123.2159 899.0168
123.2159 898.0385
123.5399 897.1417
123.8639 895.5927
124.4309 894.3699
124.4309 893.7992
125.0790 892.2502
124.7550 891.0273
124.1879 890.7012
122.6489 891.6795
122.6489 893.147
122.0009 894.3699
120.7858 895.022
119.5708 896.245
118.3558 896.8156
117.1407 896.571
116.2497 895.5927
116.5737 894.1253
118.1128 893.147
118.6798 891.9241
119.5708 891.0273
119.3278 889.2338
117.7888 889.2338
116.5737 889.2338
116.5737 888.0109
115.0347 886.788
114.1437 887.3587
113.8197 888.9077
113.4957 888.2555
112.2806 887.3587
112.6046 885.8097
112.0376 884.5868
111.0656 883.69
110.1746 884.3423
109.2835 883.1194
108.9595 881.5704
107.1775 881.5704
106.5295 880.3475
105.6384 879.6953
104.4234 880.9182
103.5324 882.1411
102.8844 883.69
101.9933 884.3423
101.1023 884.913
100.1303 887.0326
99.88728 888.2555
99.23927 889.2338
98.34824 890.1306
97.70022 891.3534
98.91526 891.3534
100.4543 891.3534
101.6693 890.4567
102.5604 890.4567
103.2084 891.3534
104.4234 891.9241
104.9904 892.9024
105.9624 893.4731
106.8535 894.1253
108.0685 894.1253
109.2835 894.1253
110.1746 894.3699
108.9595 895.5927
107.4205 896.8156
107.4205 898.6907
108.6355 899.0168
110.1746 899.0168
112.0376 899.2614
113.2526 898.6907
114.4677 898.0385
115.0347 898.0385
113.8197 899.5875
112.2806 900.4843
110.8226 902.0332
109.2835 903.2561
107.1775 904.1529
105.6384 904.8051
104.4234 904.8051
103.2084 905.7019
101.6693 906.5986
100.7783 907.2508
100.1303 908.7998
98.91526 910.0227
96.4852 910.5934
95.91818 912.713
95.91818 913.936
98.02423 913.6913
99.88728 913.3652
100.1303 911.8163
101.3453 910.9195
104.0994 910.9195
104.4234 912.1424
104.9904 912.713
106.5295 913.0391
107.4205 913.6913
109.8506 913.936
111.3896 914.262
110.1746 914.9142
108.3925 914.9142
105.9624 914.9142
103.2084 914.5881
102.8844 916.1371
104.4234 916.3817
102.8844 917.9306
101.6693 917.36
100.1303 917.6045
99.23927 919.4796
99.88728 920.7025
99.88728 922.2515
99.88728 924.045
99.88728 924.9418
100.7783 926.8169
101.1023 928.0398
101.3453 930.4855
103.5324 930.4855
104.7474 930.1594
106.5295 930.4855
105.6384 932.0345
104.4234 932.9313
104.9904 934.7248
105.9624 935.377
107.1775 935.377
107.4205 934.1542
108.6355 933.502
110.8226 933.2574
112.6046 933.2574
112.9286 931.3823
111.3896 931.0562
111.7136 930.1594
113.4957 929.8333
113.8197 928.6104
113.4957 926.8169
113.4957 925.594
114.1437 924.3711
114.4677 922.496
115.0347 921.2732
115.9257 920.7025
115.9257 921.9254
115.6827 923.4744
115.3587 925.268
115.0347 926.8169
115.0347 928.3659
115.3587 930.1594
116.8977 930.4855
118.1128 931.0562
119.8948 930.8116
121.4339 928.6104
122.3249 927.143
123.5399 926.1647
123.8639 928.9366
122.9729 930.4855
122.0009 932.279
121.4339 933.502
120.5428 934.4803
120.2188 936.6
119.8948 938.1489
119.8948 940.2686
120.2188 941.4914
121.1099 942.0621
122.0009 942.0621
123.2159 942.7143
123.5399 943.611
124.1879 943.9372
124.7550 944.834
125.97 944.834
126.618 944.834
127.1850 945.7307
128.4001 946.383
129.0481 946.709
130.2631 946.0568
130.8301 946.383
132.3692 947.2797
133.5842 947.932
134.7992 948.1765
135.6903 949.3994
136.3383 950.9484
138.1203 951.6006
139.0113 951.8451
141.4414 953.068
142.4134 955.5138
143.8715 956.492
145.4105 956.7366
146.6255 957.3888
148.1646 958.2856
149.0556 959.1824
149.9466 959.5085
150.9187 960.4053
151.1617 961.6282
152.1337 962.2804
152.7007 963.5032
153.0247 963.5032
