x y
472.4164 100.8036
472.4164 101.3743
471.4443 101.7004
469.9863 101.7004
469.6623 100.4775
469.6623 98.92856
469.6623 97.37958
469.3383 96.1567
467.7992 96.8089
467.2322 98.92856
466.9082 101.0482
465.6932 100.8036
465.3692 99.25466
465.3692 97.70568
464.1541 96.1567
462.0481 96.1567
461.7241 97.70568
461.7241 100.4775
461.4811 102.2711
461.4811 103.2494
459.942 102.2711
459.051 102.2711
458.079 102.2711
458.403 100.8036
459.618 99.25466
460.509 98.03178
460.266 97.135
459.618 95.58603
457.5119 95.91213
455.0819 97.70568
453.2188 98.92856
451.7608 99.82534
449.3307 101.0482
447.4677 102.5972
446.5767 104.4723
446.9007 106.2658
446.2526 105.3691
445.6856 104.1462
444.1466 105.6952
442.6075 106.5919
441.7165 109.3638
442.2835 109.9345
440.8255 107.8148
438.6384 108.1409
435.3173 109.9345
439.2865 107.4887
440.8255 105.6952
442.0405 104.1462
444.4706 102.0265
445.6856 100.4775
446.5767 98.35788
445.6856 96.4828
443.8226 95.91213
441.7165 94.68925
440.5015 97.70568
440.1775 95.58603
439.2865 93.71095
436.8564 93.14027
434.7503 92.81417
432.3203 92.2435
431.3482 90.36842
430.4572 88.57486
429.2422 87.35198
426.8121 88.81944
423.815 89.47164
421.628 90.36842
418.9549 90.04232
416.5248 88.81944
414.9858 87.92266
413.1227 88.81944
409.2346 88.81944
405.8326 87.35198
404.0505 85.803
402.5115 84.25403
401.2964 81.2376
401.9444 78.13964
401.9444 76.01998
401.2964 74.1449
400.5674 74.1449
397.8133 73.90033
396.0313 73.24813
395.0593 72.02525
393.6012 74.7971
390.5231 76.01998
387.5261 77.24286
384.124 77.81354
381.6939 77.56896
379.0208 78.13964
377.4818 78.46574
375.6187 79.03641
373.5127 79.36251
369.8676 79.36251
367.7615 77.24286
366.8705 75.36778
365.8985 73.24813
367.4375 71.69915
369.3006 70.80237
368.6525 69.00882
366.8705 66.56306
366.2225 69.25339
365.8985 71.12847
364.4404 73.90033
361.6864 76.01998
360.4713 77.24286
358.3653 79.68862
356.5022 80.9115
353.7481 82.70505
351.0751 84.25403
347.997 85.4769
346.5389 87.02588
344.1089 88.24876
342.0028 88.57486
338.9247 89.79774
336.8187 90.36842
335.2796 90.36842
333.8216 88.57486
331.0675 87.35198
328.3135 86.69978
326.2074 86.69978
324.3443 87.02588
322.8863 86.1291
321.3473 84.90623
317.0542 85.4769
314.9481 85.1508
313.1660 84.58013
310.979 83.35725
309.7640 82.13437
308.5489 80.5854
306.4429 79.36251
304.6608 78.79184
304.3368 77.56896
301.2587 77.56896
297.9376 80.9115
297.0466 83.92793
295.8316 83.92793
297.3706 81.2376
298.2616 79.36251
298.2616 77.81354
298.2616 76.01998
297.0466 74.1449
295.8316 72.67745
295.5076 71.45457
294.2925 70.47627
290.9714 70.47627
288.5414 70.47627
287.8934 70.47627
