x y
2 0
-60.8751 462.6034
-60.8751 460.3621
-62.656 458.5926
-63.962 457.7079
-62.656 455.5255
-60.8751 454.6408
-60.4002 452.3995
-60.4002 450.63
-57.7288 451.1019
-55.5324 449.3324
-55.0575 448.8605
-54.167 445.7935
-52.3861 446.2063
-51.9706 447.9758
-51.0801 448.4477
-51.0801 451.9866
-52.861 452.8713
-54.167 453.7561
-55.9479 455.0537
-56.8384 456.8232
-58.6193 457.295
-57.7288 458.1797
-55.9479 458.1797
-55.9479 460.3621
-58.6193 460.834
-59.0942 463.0163
-59.5097 463.0163
-60.8751 463.0163
-60.8751 462.6034
