x y
2 0
203.4747 806.2494
204.2976 807.1005
204.9833 807.7724
206.2175 808.2652
207.5889 807.9516
208.2746 807.4141
208.4117 807.1005
209.0974 806.6078
210.3317 806.2494
211.3374 806.2494
212.8916 806.6078
213.8973 806.7422
214.9487 806.6078
215.9544 806.4286
216.5029 806.0702
216.5029 805.3983
215.4515 805.3983
214.583 805.2639
213.8973 805.3983
212.7087 805.3983
211.7031 805.2639
211.0174 804.592
210.4688 804.2337
210.1488 804.0545
209.0974 804.4128
208.5946 804.9056
208.0917 805.3983
207.2232 805.9359
206.3547 806.0702
205.5318 806.0702
204.8461 806.2494
203.4747 806.2494
