x y
1 0
339.3952 1050.6792
341.3569 1050.6792
342.7301 1050.0874
343.711 1051.4684
345.0842 1053.244
347.046 1053.0467
345.8689 1050.2847
345.2804 1048.5091
347.4383 1047.5227
349.0077 1046.9308
350.1847 1045.3525
350.3809 1043.1824
351.9503 1042.3932
352.9311 1041.0122
353.5197 1040.6176
351.5579 1040.8149
350.9694 1039.4339
349.5962 1038.8421
349.4 1040.8149
348.223 1043.1824
346.4574 1044.9579
345.2804 1043.5769
344.2995 1042.3932
342.9263 1042.9851
341.7493 1044.7607
340.1799 1047.5227
339.199 1048.9037
339.199 1050.6792
339.3952 1050.6792
