x y
548.5584 351.086
546.4524 348.8848
544.2653 346.7651
541.8352 344.3194
539.7292 341.8736
538.5141 338.8572
536.7321 336.656
535.193 333.9657
533.978 332.7428
533.654 332.7428
