x y
2 0
127.4855 537.3341
126.5951 536.0364
123.9237 535.1517
123.4488 532.9104
123.4488 531.6128
124.3393 529.8433
124.3393 527.602
124.3393 525.4196
123.9237 523.1783
123.9237 522.2936
121.6679 520.9959
121.6679 519.6394
121.2524 518.7546
120.3619 517.8699
118.9965 516.1004
118.581 515.2157
118.9965 512.5615
118.9965 510.3791
121.2524 509.4944
123.0333 507.2531
123.9237 507.2531
124.8142 509.0225
125.7046 509.4944
126.1202 509.9073
128.376 509.9073
130.5724 509.4944
133.7187 508.1378
135.0247 506.8402
137.2805 509.0225
137.2805 509.9073
137.6961 513.0333
139.477 513.9181
141.7328 514.8028
141.7328 517.8699
141.7328 519.6394
139.0614 521.4088
138.171 522.7654
138.171 524.063
138.171 525.8325
139.477 526.7172
139.9519 528.9586
141.7328 528.4867
143.0388 529.8433
144.8197 531.1409
147.4911 531.1409
147.4911 532.4975
145.2946 534.267
143.0388 532.9104
140.8423 534.267
139.477 533.7951
137.6961 532.4975
137.2805 531.1409
134.6092 531.6128
131.9378 532.0256
130.1569 532.4975
128.7915 532.4975
127.4855 533.7951
127.0106 536.0364
127.0106 536.9212
126.5951 536.4493
