x y
2 0
326.8596 487.57
326.6258 486.9546
325.7493 489.2481
326.1584 490.7026
325.983 491.5416
325.983 493.2198
326.8596 494.2826
326.8596 494.898
326.8596 496.1846
327.0349 498.0306
327.0349 499.5409
326.6258 500.5478
325.7493 501.8344
325.5156 504.1279
325.7493 505.1907
327.2686 505.4145
327.5024 504.3517
327.7361 502.8972
328.6126 501.2191
329.4892 500.7716
329.4892 499.5409
329.6645 498.0306
329.6645 496.3524
329.2554 494.898
328.3789 493.6673
328.1452 492.3807
328.1452 490.9263
327.9114 489.8635
327.7361 488.4091
327.5024 487.1225
326.8596 487.57
