x y
1 0

169.696 701.532
170.738 700.021
170.686 699.083
170.947 698.874
170.790 698.457
170.478 698.457
170.686 697.832
170.842 697.259
170.582 696.633
170.373 696.633
170.061 696.321
170.061 695.956
169.383 695.174
169.331 694.913
168.445 693.715
167.976 692.985
167.403 692.099
166.308 690.223
165.996 689.493
166.256 689.441
165.683 688.764
165.527 688.191
165.266 688.086
165.214 687.722
164.693 686.679
164.276 686.575
164.224 686.784
163.963 686.523
163.703 686.419
163.442 685.741
163.129 685.116
162.869 684.959
162.191 682.979
161.410 681.937
161.045 681.728
160.732 681.780
160.680 681.468
160.524 680.895
160.367 680.009
159.898 679.331
159.638 678.445
159.898 678.549
159.638 677.924
159.117 676.934
158.648 676.204
158.231 675.839
158.231 675.527
157.709 674.719
157.709 674.328
157.840 674.067
157.605 673.572
157.631 673.260
157.762 672.973
157.918 673.051
157.423 672.452
156.980 671.905
156.928 672.061
157.214 672.452
157.345 672.713
157.345 673.234
156.902 673.364
156.328 672.713
156.224 672.243
156.563 671.644
156.250 671.149
156.511 671.123
156.224 670.576
155.990 670.602
155.964 670.810
155.755 670.602
155.208 671.175
154.061 670.941
153.592 670.263
153.202 668.752
152.785 667.527
152.967 666.980
153.071 666.641
153.228 666.485
153.306 666.172
152.993 665.885
152.420 665.052
152.524 664.817
151.977 663.853
152.055 663.645
151.586 662.550
150.570 662.863
150.465 663.097
149.970 662.941
149.866 662.654
149.449 662.863
148.746 663.202
148.407 663.332
147.573 663.019
147.078 663.149
146.870 663.879
145.853 664.061
145.072 665.000
144.186 667.293
144.238 668.309
144.029 669.169
144.212 669.950
144.342 670.915
143.873 671.696
144.029 672.191
144.055 672.452
144.107 672.504
144.160 672.869
144.055 672.947
144.134 673.859
144.446 674.328
144.785 675.110
145.072 675.006
145.462 675.527
145.853 676.387
146.166 676.830
146.270 677.299
146.687 677.716
147.625 679.201
148.251 679.409
148.798 679.983
149.215 679.826
149.527 680.035
149.788 680.009
150.439 680.478
150.544 680.191
151.221 680.321
151.638 680.035
152.889 680.530
152.889 680.686
153.723 680.504
154.192 680.530
154.583 680.895
154.999 681.025
155.286 680.842
155.442 680.842
155.495 680.530
156.094 680.947
156.928 681.416
157.188 681.468
157.553 681.833
157.553 681.416
157.996 682.093
158.413 682.145
158.856 682.458
158.908 682.276
159.976 682.692
159.664 683.162
159.768 683.474
159.898 683.865
159.716 684.100
159.038 683.057
158.648 682.536
158.100 682.510
157.736 681.911
157.397 682.197
157.736 682.458
157.371 682.510
157.631 682.979
157.266 682.745
157.319 683.318
156.954 682.927
157.188 682.666
157.006 682.458
156.667 682.771
156.354 682.406
156.250 682.692
156.120 682.354
155.859 682.484
155.182 681.233
154.921 681.311
154.895 681.520
154.400 681.416
154.166 681.181
153.827 681.442
153.566 681.468
153.280 681.911
152.759 681.963
152.550 681.728
152.211 682.432
151.404 682.432
150.752 683.031
150.596 682.823
150.179 682.771
150.622 683.839
150.518 684.308
150.935 684.986
151.091 685.012
151.378 685.871
151.586 685.898
152.133 686.471
152.290 686.992
153.019 687.305
152.915 687.774
153.097 688.008
153.175 688.399
153.175 688.660
153.540 688.894
153.697 689.285
154.218 689.728
155.677 690.666
156.328 691.057
156.876 691.474
156.902 692.047
157.840 692.751
158.778 693.194
159.507 693.767
160.211 694.262
160.472 694.236
160.576 694.392
160.810 694.366
161.331 694.731
161.331 694.966
162.296 694.966
162.296 695.617
162.739 696.268
163.364 696.399
163.494 696.425
163.520 697.050
164.041 697.519
164.615 696.868
165.006 697.363
165.032 697.702
165.396 697.988
165.501 697.832
165.787 698.249
165.787 698.483
165.944 698.327
166.361 698.692
166.465 698.457
166.673 698.848
167.299 699.213
167.168 699.838
167.507 700.385
167.950 700.099
167.950 700.750
168.367 700.724
168.810 699.995
169.305 700.412
168.836 700.750
168.758 701.167
169.201 701.376
