x y
109.7695 747.9506
110.6606 746.4016
111.8756 745.5049
110.9846 744.282
109.1215 744.6081
107.3395 744.8527
106.6915 743.6298
106.1245 742.4069
105.4764 740.9395
103.9374 740.2873
102.4794 740.6134
101.2643 740.2873
100.6163 739.0644
100.0493 737.5154
100.0493 736.048
98.51025 735.7218
97.61922 736.2925
96.9712 738.1676
95.75617 738.1676
94.86515 738.1676
95.75617 739.7166
95.18916 740.2873
94.86515 741.5101
94.54114 742.733
95.18916 744.282
97.29521 744.8527
97.86223 745.5049
99.40127 745.5049
101.2643 744.6081
101.8313 744.282
103.0464 744.282
103.9374 745.831
104.2614 746.0755
105.8004 746.4016
107.3395 746.0755
107.5825 745.1788
