x y
2 0
248.0448 761.41
247.8619 763.0674
248.3648 764.9488
249.0505 766.427
250.239 767.95
250.7875 769.7866
252.1589 770.6377
253.5303 772.3399
254.536 773.6837
256.0902 775.6995
256.5931 777.3569
257.0959 778.208
257.4616 779.0591
257.9645 780.2237
259.0159 780.8956
259.8387 781.7467
260.3872 783.4041
261.0729 784.0761
261.3929 782.7322
260.7072 781.2092
260.2044 780.4029
259.153 778.8799
258.4673 777.7152
258.1473 776.8641
257.4616 775.6995
256.5931 774.49
255.9074 774.1765
255.9074 772.4743
255.0388 771.4888
254.536 770.6377
254.216 769.9658
254.0332 769.6522
253.3475 768.8011
253.1646 768.1292
251.9761 767.2781
251.6104 766.1134
251.2904 765.4415
250.7875 765.0831
250.1018 764.4112
249.7361 763.2466
249.7361 762.3955
249.919 761.7235
250.6047 761.0516
249.0505 760.2453
248.5476 760.2453
248.0448 761.0516
248.0448 761.41
