x y
3 0
20.1562 457.7079
18.8502 455.9384
18.3753 453.2842
20.1562 451.9866
17.4848 448.8605
17.0693 448.4477
16.5944 446.6782
16.5944 445.3216
18.3753 444.024
20.1562 444.024
22.8275 444.9087
23.718 444.9087
23.718 443.1392
25.0834 441.3698
25.4989 440.0132
26.8643 438.7156
26.8643 438.2437
27.2798 436.9461
29.0607 436.9461
31.3165 436.0614
31.3165 434.2919
30.8416 433.4072
30.8416 432.0506
30.8416 430.753
30.4261 429.8682
30.8416 428.9835
31.3165 428.5116
33.513 427.214
33.513 424.5598
32.6225 423.6751
31.7321 423.2032
31.7321 422.7903
30.8416 421.9056
29.5356 421.0209
28.6452 421.0209
27.2798 419.6643
27.2798 419.2514
