x y
2 0
268.775 253.2419
269.4178 253.6894
269.6515 254.5285
270.0606 255.1438
270.0606 255.7591
269.8853 256.822
269.8853 257.661
270.7618 258.2764
270.9371 257.8848
271.1708 257.2135
271.6383 258.0526
271.6383 258.2764
272.9239 258.0526
272.9239 257.4373
272.9239 256.5982
273.8004 255.9829
273.8004 255.1438
273.1576 254.0809
273.1576 253.6894
273.1576 253.0181
274.0342 252.0112
272.5149 252.4028
271.8136 252.6265
270.9371 252.6265
269.1841 252.4028
267.6647 252.4028
267.8985 253.4656
268.775 253.2419
