x y
79.47473 844.0688
81.58079 843.7427
83.44384 842.846
84.65887 840.9709
85.5499 838.8512
87.41295 837.6283
88.30397 836.9761
87.08894 836.4055
85.8739 836.0794
87.08894 834.8565
88.30397 834.2858
88.87099 832.0846
88.62798 830.8617
87.41295 830.291
86.76493 829.6389
85.8739 828.416
85.5499 827.1931
85.22589 825.9702
84.33486 825.3996
82.79582 825.7257
81.58079 826.2963
80.12275 826.2963
79.47473 826.9485
77.69268 826.6224
78.90772 824.7474
80.36576 824.1767
81.9048 824.1767
83.44384 823.5245
84.01085 822.3016
84.98288 821.731
84.65887 820.182
84.65887 818.959
84.65887 818.0623
83.44384 817.4101
83.11983 817.1655
82.2288 817.4101
80.68976 817.7362
79.15072 817.4101
78.2597 817.7362
78.2597 816.1872
79.15072 815.9426
80.68976 816.1872
81.58079 815.6165
81.58079 814.7198
83.44384 814.7198
84.65887 814.0676
85.22589 813.4969
85.22589 812.274
86.19791 811.0511
83.76785 810.725
82.55281 811.2957
80.68976 811.6218
78.2597 811.2957
77.04467 811.9479
75.82963 813.4969
74.93861 815.6165
75.26262 817.7362
74.6146 819.8558
74.04758 821.4048
74.04758 822.9538
74.04758 823.8506
75.26262 825.3996
74.93861 825.9702
74.04758 828.1714
73.72358 829.0682
75.26262 829.965
75.50562 831.514
77.36867 833.063
77.93569 834.5304
77.69268 836.7316
77.36867 838.5251
75.82963 840.9709
75.50562 843.7427
77.93569 844.3134
79.15072 844.3134
80.68976 844.3134
82.55281 844.3134
