x y
2 0
183.8469 872.4559
184.1669 871.9184
185.0354 871.2464
186.0411 870.7537
186.9097 870.0818
187.5953 869.0963
188.0982 868.5588
188.9667 867.7525
190.0181 867.2149
191.0238 866.543
191.7095 865.8711
192.7609 865.0648
194.1323 864.3929
194.818 863.8553
195.5037 863.1834
196.3265 862.5115
196.5093 861.526
197.195 861.0333
198.0636 860.6749
198.7493 860.3613
199.0693 859.5102
198.5664 858.8383
197.3779 859.3311
196.6922 860.003
195.8237 860.6749
194.9551 861.8396
194.2694 862.5115
193.7666 863.049
193.2637 863.3626
192.2123 863.5418
190.841 864.2137
190.1553 864.8856
188.9667 865.3783
187.961 865.7367
186.7268 865.7367
185.7211 865.7367
185.0354 866.4086
184.6697 867.2149
185.0354 867.7525
184.6697 868.7379
183.984 869.2307
183.664 870.0818
183.1612 870.9329
183.1612 871.9184
183.4812 872.4559
183.8469 872.4559
