x y
2 0
25.0834 505.4836
28.6452 505.0707
31.3165 505.0707
33.0974 504.5989
36.1843 504.186
37.9653 502.4165
40.2211 500.647
41.5271 499.7623
43.308 497.9928
44.6733 497.1081
45.9793 495.3386
46.4542 493.982
47.3447 492.6844
48.6507 492.2126
50.4316 490.4431
51.797 490.4431
51.3221 492.6844
49.1256 495.3386
47.3447 499.2904
45.0889 501.5318
42.002 504.186
41.5271 505.4836
41.5271 507.7249
41.1115 509.4944
41.1115 511.6767
39.3306 512.5615
36.6593 512.1486
34.4034 512.5615
32.6225 511.6767
31.7321 511.2639
28.6452 509.4944
25.9738 508.1378
24.6085 506.8402
24.1929 505.0707
