x y
2 0
188.4519 493.5692
187.1459 494.4539
185.365 493.0973
184.4746 493.5692
182.2187 493.982
181.3283 492.2126
179.1318 491.3278
176.4605 491.3278
177.7665 492.6844
179.1318 493.5692
180.9127 493.982
180.9127 496.2234
183.1092 497.1081
183.1092 498.8776
183.1092 500.647
182.6936 501.5318
183.5841 503.7141
183.5841 505.9554
183.1092 508.1378
182.2187 510.3791
180.9127 511.2639
178.6569 512.5615
177.7665 513.4462
177.7665 514.3309
178.6569 516.9851
179.5474 517.457
183.1092 516.5723
185.7806 515.2157
187.5615 513.4462
188.4519 512.5615
190.7077 509.9073
191.1233 507.7249
190.2328 504.186
190.2328 502.8294
190.2328 500.647
188.4519 499.2904
188.0364 498.4057
188.0364 497.521
188.9268 495.3386
188.9268 494.4539
186.671 493.5692
184.8901 493.5692
