x y
3 0
29.6544 390.586
30.4261 385.6315
32.207 383.3901
29.9512 380.7359
29.9512 379.8512
28.1703 377.6688
27.7547 377.6688
25.4989 377.197
23.718 377.6688
23.718 375.8994
22.8275 374.5428
22.412 373.2452
21.0466 372.3604
19.7406 370.591
18.8502 370.1191
20.1562 368.8215
20.6311 368.3496
23.718 367.9368
24.1929 367.4649
25.0834 366.5802
26.7455 367.2879
28.289 366.2852
27.7547 364.8107
24.1929 362.1565
21.0466 361.7436
20.1562 359.5023
16.1788 358.2047
15.7039 355.9633
12.617 353.3091
10.3612 350.2421
